request_id,timestamp,user_key,user_id,target_id,endpoint,method,url,headers,status_code,response_length,response_headers,sensitive_data_found,is_unauthorized,access_type,response_time
9af8c82a3e47,2025-11-05T23:06:12.576471,user_a,101,402,/report?report_id=402,GET,http://localhost:5002/report?report_id=402,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:12 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.081858
37a8e3d1981b,2025-11-05T23:06:14.754916,user_a,101,403,/report?report_id=403,GET,http://localhost:5002/report?report_id=403,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:14 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.076243
ee39cc4ccd5f,2025-11-05T23:06:16.956805,user_a,101,404,/report?report_id=404,GET,http://localhost:5002/report?report_id=404,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:16 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.099718
847cac027ce5,2025-11-05T23:06:19.113692,user_a,101,405,/report?report_id=405,GET,http://localhost:5002/report?report_id=405,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:19 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.055674
cfbfdcf0fedf,2025-11-05T23:06:21.304866,user_a,101,999,/report?report_id=999,GET,http://localhost:5002/report?report_id=999,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:21 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.089804
8b3459e77e8d,2025-11-05T23:06:23.512229,user_a,101,1000,/report?report_id=1000,GET,http://localhost:5002/report?report_id=1000,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:23 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.106185
a9f701bc9dd5,2025-11-05T23:06:25.693031,user_a,101,1001,/report?report_id=1001,GET,http://localhost:5002/report?report_id=1001,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:25 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.079442
4db91a1f4d6b,2025-11-05T23:06:27.879406,user_a,101,-1,/report?report_id=-1,GET,http://localhost:5002/report?report_id=-1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:27 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.084573
29a192d0a02b,2025-11-05T23:06:30.082386,user_a,101,0,/report?report_id=0,GET,http://localhost:5002/report?report_id=0,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:30 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.101165
5b1a0972d72f,2025-11-05T23:06:32.278579,user_a,101,abc,/report?report_id=abc,GET,http://localhost:5002/report?report_id=abc,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:32 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.094551
856d8b3a7f4a,2025-11-05T23:06:34.495227,user_a,101,xyz,/report?report_id=xyz,GET,http://localhost:5002/report?report_id=xyz,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:34 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.114923
ac2064ddf0e6,2025-11-05T23:06:36.719534,user_a,101,../../../etc/passwd,/report?report_id=../../../etc/passwd,GET,http://localhost:5002/report?report_id=../../../etc/passwd,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:36 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.122345
962a56dcf444,2025-11-05T23:06:38.915821,user_a,101,' OR '1'='1,/report?report_id=' OR '1'='1,GET,http://localhost:5002/report?report_id=' OR '1'='1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:38 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,unauthorized_test,2.094391
3120b240c25e,2025-11-05T23:06:41.074147,user_b,102,101,/user/profile?user_id=101,GET,http://localhost:5002/user/profile?user_id=101,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},200,155,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:41 GMT', 'Content-Type': 'application/json', 'Content-Length': '155', 'Connection': 'close'}",1,1,unauthorized_test,2.056345
c2d1f097fc06,2025-11-05T23:06:43.296693,user_b,102,103,/user/profile?user_id=103,GET,http://localhost:5002/user/profile?user_id=103,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},200,160,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:43 GMT', 'Content-Type': 'application/json', 'Content-Length': '160', 'Connection': 'close'}",1,1,unauthorized_test,2.121083
537673c05ea5,2025-11-05T23:06:45.521475,user_b,102,104,/user/profile?user_id=104,GET,http://localhost:5002/user/profile?user_id=104,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:45 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.122967
4294e00eb5a0,2025-11-05T23:06:47.723885,user_b,102,105,/user/profile?user_id=105,GET,http://localhost:5002/user/profile?user_id=105,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:47 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.100954
58ab225a65a8,2025-11-05T23:06:49.922470,user_b,102,201,/user/profile?user_id=201,GET,http://localhost:5002/user/profile?user_id=201,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:49 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.096985
4a4383ccbb3e,2025-11-05T23:06:52.136737,user_b,102,203,/user/profile?user_id=203,GET,http://localhost:5002/user/profile?user_id=203,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:52 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.112471
c0287b7b43af,2025-11-05T23:06:54.318959,user_b,102,204,/user/profile?user_id=204,GET,http://localhost:5002/user/profile?user_id=204,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:54 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.080827
4d3e407ad184,2025-11-05T23:06:56.508094,user_b,102,205,/user/profile?user_id=205,GET,http://localhost:5002/user/profile?user_id=205,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:56 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.087877
7f94d8834fa5,2025-11-05T23:06:58.705808,user_b,102,301,/user/profile?user_id=301,GET,http://localhost:5002/user/profile?user_id=301,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:36:58 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.096091
41572d8d6832,2025-11-05T23:07:00.906479,user_b,102,303,/user/profile?user_id=303,GET,http://localhost:5002/user/profile?user_id=303,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:00 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.099065
9fafd6d34fad,2025-11-05T23:07:03.136327,user_b,102,304,/user/profile?user_id=304,GET,http://localhost:5002/user/profile?user_id=304,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:03 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.128235
9aef677863fc,2025-11-05T23:07:05.318849,user_b,102,305,/user/profile?user_id=305,GET,http://localhost:5002/user/profile?user_id=305,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:05 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.080828
a9c69a16300f,2025-11-05T23:07:07.502040,user_b,102,401,/user/profile?user_id=401,GET,http://localhost:5002/user/profile?user_id=401,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:07 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.081833
2de7ebac733c,2025-11-05T23:07:09.674504,user_b,102,402,/user/profile?user_id=402,GET,http://localhost:5002/user/profile?user_id=402,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:09 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.071158
25e5e3bbec55,2025-11-05T23:07:11.852503,user_b,102,403,/user/profile?user_id=403,GET,http://localhost:5002/user/profile?user_id=403,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:11 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.07648
b824c774d0db,2025-11-05T23:07:14.034737,user_b,102,404,/user/profile?user_id=404,GET,http://localhost:5002/user/profile?user_id=404,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:14 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.080828
09a621bfd1cd,2025-11-05T23:07:16.224348,user_b,102,405,/user/profile?user_id=405,GET,http://localhost:5002/user/profile?user_id=405,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:16 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.087883
5ae3e4090db3,2025-11-05T23:07:18.407950,user_b,102,999,/user/profile?user_id=999,GET,http://localhost:5002/user/profile?user_id=999,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:18 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.082499
eaf429011086,2025-11-05T23:07:20.589752,user_b,102,1000,/user/profile?user_id=1000,GET,http://localhost:5002/user/profile?user_id=1000,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:20 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.080236
0a7712fbcd26,2025-11-05T23:07:22.790585,user_b,102,1001,/user/profile?user_id=1001,GET,http://localhost:5002/user/profile?user_id=1001,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:22 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.099267
b7608b64db69,2025-11-05T23:07:24.988033,user_b,102,-1,/user/profile?user_id=-1,GET,http://localhost:5002/user/profile?user_id=-1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:24 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.095533
d1e8b022284c,2025-11-05T23:07:27.181001,user_b,102,0,/user/profile?user_id=0,GET,http://localhost:5002/user/profile?user_id=0,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:27 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.091457
17b7bb2bbb64,2025-11-05T23:07:29.388343,user_b,102,abc,/user/profile?user_id=abc,GET,http://localhost:5002/user/profile?user_id=abc,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:29 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.105833
41a6edefe87f,2025-11-05T23:07:31.573313,user_b,102,xyz,/user/profile?user_id=xyz,GET,http://localhost:5002/user/profile?user_id=xyz,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:31 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.083773
f36915159ea4,2025-11-05T23:07:33.768163,user_b,102,../../../etc/passwd,/user/profile?user_id=../../../etc/passwd,GET,http://localhost:5002/user/profile?user_id=../../../etc/passwd,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:33 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.093297
c7d8e6e857ec,2025-11-05T23:07:35.946005,user_b,102,' OR '1'='1,/user/profile?user_id=' OR '1'='1,GET,http://localhost:5002/user/profile?user_id=' OR '1'='1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:35 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.075782
472c62534811,2025-11-05T23:07:38.158779,user_b,102,101,/api/user/101/details,GET,http://localhost:5002/api/user/101/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:38 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.110631
c9ebb9c6f337,2025-11-05T23:07:40.315299,user_b,102,103,/api/user/103/details,POST,http://localhost:5002/api/user/103/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:40 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.054802
792ceb101117,2025-11-05T23:07:42.476652,user_b,102,104,/api/user/104/details,POST,http://localhost:5002/api/user/104/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:42 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.059747
b56a1cd31d4b,2025-11-05T23:07:44.663024,user_b,102,105,/api/user/105/details,GET,http://localhost:5002/api/user/105/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:44 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.084876
d1f88400c226,2025-11-05T23:07:46.861328,user_b,102,201,/api/user/201/details,GET,http://localhost:5002/api/user/201/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:46 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.096549
d3daa22f4dc6,2025-11-05T23:07:49.051580,user_b,102,203,/api/user/203/details,POST,http://localhost:5002/api/user/203/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:49 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.088301
defe2bf37f61,2025-11-05T23:07:51.245791,user_b,102,204,/api/user/204/details,GET,http://localhost:5002/api/user/204/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:51 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.092241
513898cfef2c,2025-11-05T23:07:53.405506,user_b,102,205,/api/user/205/details,POST,http://localhost:5002/api/user/205/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:53 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.058143
9fcaf5a6f087,2025-11-05T23:07:55.568702,user_b,102,301,/api/user/301/details,POST,http://localhost:5002/api/user/301/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:55 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.061581
a7dd6ecbfd43,2025-11-05T23:07:57.723811,user_b,102,303,/api/user/303/details,POST,http://localhost:5002/api/user/303/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:57 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.053343
76502d07c502,2025-11-05T23:07:59.920631,user_b,102,304,/api/user/304/details,GET,http://localhost:5002/api/user/304/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:37:59 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.095459
