request_id,endpoint,endpoint_pattern,method,method_encoded,parameter,user_id,target_id,status_code,response_length,sensitive_data_found,is_unauthorized,response_time,timestamp
ab57ead50f1a,/profile?uid=105,/profile?uid=<ID>,GET,0,uid,102,105,404,30,0,0,2.08124,2025-11-05T23:08:41.336762
c18aaf6356c7,/profile?uid=201,/profile?uid=<ID>,GET,0,uid,102,201,404,30,0,0,2.07816,2025-11-05T23:08:43.516241
73d23df48f0a,/profile?uid=203,/profile?uid=<ID>,GET,0,uid,102,203,404,30,0,0,2.07575,2025-11-05T23:08:45.693654
56ed6ba9bcfc,/profile?uid=204,/profile?uid=<ID>,GET,0,uid,102,204,404,30,0,0,2.066062,2025-11-05T23:08:47.861184
e296fc5679b6,/profile?uid=205,/profile?uid=<ID>,GET,0,uid,102,205,404,30,0,0,2.062116,2025-11-05T23:08:50.025581
3c6ffe74d731,/profile?uid=301,/profile?uid=<ID>,GET,0,uid,102,301,404,30,0,0,2.075799,2025-11-05T23:08:52.203695
3bd7029e9157,/profile?uid=303,/profile?uid=<ID>,GET,0,uid,102,303,404,30,0,0,2.068263,2025-11-05T23:08:54.373602
a4e2b605e1fa,/profile?uid=304,/profile?uid=<ID>,GET,0,uid,102,304,404,30,0,0,2.107827,2025-11-05T23:08:56.583303
79d34a76887e,/profile?uid=305,/profile?uid=<ID>,GET,0,uid,102,305,404,30,0,0,2.107228,2025-11-05T23:08:58.792418
59dd4fb2fa99,/profile?uid=401,/profile?uid=<ID>,GET,0,uid,102,401,404,30,0,0,2.094257,2025-11-05T23:09:00.988823
9a62162d61a9,/profile?uid=402,/profile?uid=<ID>,GET,0,uid,102,402,404,30,0,0,2.072955,2025-11-05T23:09:03.163183
4d911c6494a1,/profile?uid=403,/profile?uid=<ID>,GET,0,uid,102,403,404,30,0,0,2.074982,2025-11-05T23:09:05.339989
1ae3dbc19875,/profile?uid=404,/profile?uid=<ID>,GET,0,uid,102,404,404,30,0,0,2.099991,2025-11-05T23:09:07.541644
19c9e18024a8,/profile?uid=405,/profile?uid=<ID>,GET,0,uid,102,405,404,30,0,0,2.089154,2025-11-05T23:09:09.732454
94b531686505,/profile?uid=999,/profile?uid=<ID>,GET,0,uid,102,999,404,30,0,0,2.10285,2025-11-05T23:09:11.937246
a3f6ce56f16a,/profile?uid=1000,/profile?uid=<ID>,GET,0,uid,102,1000,404,30,0,0,2.061916,2025-11-05T23:09:14.100501
904b416cd57b,/profile?uid=1001,/profile?uid=<ID>,GET,0,uid,102,1001,404,30,0,0,2.113288,2025-11-05T23:09:16.315601
f2d0b79cda94,/profile?uid=-1,/profile?uid=-<ID>,GET,0,uid,102,-1,404,30,0,0,2.114812,2025-11-05T23:09:18.532289
a79f0b75f8bb,/profile?uid=0,/profile?uid=<ID>,GET,0,uid,102,0,404,30,0,0,2.127422,2025-11-05T23:09:20.761234
66fd07ae24c7,/profile?uid=abc,/profile?uid=abc,GET,0,uid,102,abc,404,30,0,0,2.07163,2025-11-05T23:09:22.934546
44e6206d58df,/profile?uid=xyz,/profile?uid=xyz,GET,0,uid,102,xyz,404,30,0,0,2.0848,2025-11-05T23:09:25.121083
82187f578957,/profile?uid=../../../etc/passwd,/profile?uid=../../../etc/passwd,GET,0,uid,102,../../../etc/passwd,404,30,0,0,2.084263,2025-11-05T23:09:27.306700
3c0481a4cc20,/profile?uid=' OR '1'='1,/profile?uid=' OR '<ID>'='<ID>,GET,0,uid,102,' OR '1'='1,404,30,0,0,2.097727,2025-11-05T23:09:29.506571
0878352fb9a4,/invoice?id=101,/invoice?id=<ID>,GET,0,id,102,101,404,30,0,0,2.097901,2025-11-05T23:09:31.705860
b6872b91ff56,/invoice?id=103,/invoice?id=<ID>,GET,0,id,102,103,404,30,0,0,2.101226,2025-11-05T23:09:33.909221
eff7e75b6e77,/invoice?id=104,/invoice?id=<ID>,GET,0,id,102,104,404,30,0,0,2.083642,2025-11-05T23:09:36.094598
a2fd6a14bb6b,/invoice?id=105,/invoice?id=<ID>,GET,0,id,102,105,404,30,0,0,2.086229,2025-11-05T23:09:38.282383
4de82ec9263c,/invoice?id=201,/invoice?id=<ID>,GET,0,id,102,201,404,30,0,0,2.079644,2025-11-05T23:09:40.463689
a169af1cd91d,/invoice?id=203,/invoice?id=<ID>,GET,0,id,102,203,404,30,0,0,2.086359,2025-11-05T23:09:42.652383
597c153d2379,/invoice?id=204,/invoice?id=<ID>,GET,0,id,102,204,404,30,0,0,2.10829,2025-11-05T23:09:44.862672
576241677ceb,/invoice?id=205,/invoice?id=<ID>,GET,0,id,102,205,404,30,0,0,2.110718,2025-11-05T23:09:47.074709
87e709d658af,/invoice?id=301,/invoice?id=<ID>,GET,0,id,102,301,200,85,0,0,2.060531,2025-11-05T23:09:49.236746
83e0069dda0b,/invoice?id=303,/invoice?id=<ID>,GET,0,id,102,303,200,84,0,0,2.069098,2025-11-05T23:09:51.407099
f7c563fdf69b,/invoice?id=304,/invoice?id=<ID>,GET,0,id,102,304,404,30,0,0,2.073444,2025-11-05T23:09:53.582161
a344a9e6f5d7,/invoice?id=305,/invoice?id=<ID>,GET,0,id,102,305,404,30,0,0,2.104178,2025-11-05T23:09:55.788038
0f61d13c7374,/invoice?id=401,/invoice?id=<ID>,GET,0,id,102,401,404,30,0,0,2.077584,2025-11-05T23:09:57.967495
bb183d7fa9ba,/invoice?id=402,/invoice?id=<ID>,GET,0,id,102,402,404,30,0,0,2.065161,2025-11-05T23:10:00.134655
08be05aec65a,/invoice?id=403,/invoice?id=<ID>,GET,0,id,102,403,404,30,0,0,2.09423,2025-11-05T23:10:02.330371
d7e053c0d446,/invoice?id=404,/invoice?id=<ID>,GET,0,id,102,404,404,30,0,0,2.089256,2025-11-05T23:10:04.521511
01b1e2b7b08d,/invoice?id=405,/invoice?id=<ID>,GET,0,id,102,405,404,30,0,0,2.096538,2025-11-05T23:10:06.719809
8cda2e62cf5c,/invoice?id=999,/invoice?id=<ID>,GET,0,id,102,999,404,30,0,0,2.084117,2025-11-05T23:10:08.906054
e52d56283b6a,/invoice?id=1000,/invoice?id=<ID>,GET,0,id,102,1000,404,30,0,0,2.090245,2025-11-05T23:10:11.097806
2a904348417d,/invoice?id=1001,/invoice?id=<ID>,GET,0,id,102,1001,404,30,0,0,2.101885,2025-11-05T23:10:13.301341
a738ef1fb629,/invoice?id=-1,/invoice?id=-<ID>,GET,0,id,102,-1,404,30,0,0,2.062931,2025-11-05T23:10:15.465872
17a6d299941c,/invoice?id=0,/invoice?id=<ID>,GET,0,id,102,0,404,30,0,0,2.065343,2025-11-05T23:10:17.633146
f0c48dd8421a,/invoice?id=abc,/invoice?id=abc,GET,0,id,102,abc,404,30,0,0,2.074503,2025-11-05T23:10:19.809333
f9814683f021,/invoice?id=xyz,/invoice?id=xyz,GET,0,id,102,xyz,404,30,0,0,2.065004,2025-11-05T23:10:21.975828
3bedbc81b149,/invoice?id=../../../etc/passwd,/invoice?id=../../../etc/passwd,GET,0,id,102,../../../etc/passwd,404,30,0,0,2.054007,2025-11-05T23:10:24.131356
a5fbe132926f,/invoice?id=' OR '1'='1,/invoice?id=' OR '<ID>'='<ID>,GET,0,id,102,' OR '1'='1,404,30,0,0,2.084359,2025-11-05T23:10:26.317314
b173fc4e4741,/order/101/status,/order/<ID>/status,GET,0,status,102,101,401,25,0,0,2.083578,2025-11-05T23:10:28.503247
8ec87ddd26c9,/order/103/status,/order/<ID>/status,GET,0,status,102,103,401,25,0,0,2.106244,2025-11-05T23:10:30.712388
8f93a34f66ee,/order/104/status,/order/<ID>/status,GET,0,status,102,104,401,25,0,0,2.112499,2025-11-05T23:10:32.926851
b38e975b83c8,/order/105/status,/order/<ID>/status,GET,0,status,102,105,401,25,0,0,2.089148,2025-11-05T23:10:35.119270
ceb17650d020,/order/201/status,/order/<ID>/status,GET,0,status,102,201,401,25,0,0,2.084313,2025-11-05T23:10:37.306046
f022966c3767,/order/203/status,/order/<ID>/status,GET,0,status,102,203,401,25,0,0,2.11036,2025-11-05T23:10:39.518831
a13c78ee853e,/order/204/status,/order/<ID>/status,GET,0,status,102,204,401,25,0,0,2.09698,2025-11-05T23:10:41.718158
29ea3a75dcaf,/order/205/status,/order/<ID>/status,GET,0,status,102,205,401,25,0,0,2.084368,2025-11-05T23:10:43.904514
f76b1e2389b3,/order/301/status,/order/<ID>/status,GET,0,status,102,301,401,25,0,0,2.085632,2025-11-05T23:10:46.092576
b47f6d4298af,/order/303/status,/order/<ID>/status,GET,0,status,102,303,401,25,0,0,2.093805,2025-11-05T23:10:48.291369
4b6765b0437c,/order/304/status,/order/<ID>/status,GET,0,status,102,304,401,25,0,0,2.054113,2025-11-05T23:10:50.450724
ae7a416229a5,/order/305/status,/order/<ID>/status,GET,0,status,102,305,401,25,0,0,2.07717,2025-11-05T23:10:52.629986
e686443e8517,/order/401/status,/order/<ID>/status,GET,0,status,102,401,401,25,0,0,2.082487,2025-11-05T23:10:54.818821
2bef8054beb9,/order/402/status,/order/<ID>/status,GET,0,status,102,402,401,25,0,0,2.093404,2025-11-05T23:10:57.019184
037d225088a2,/order/403/status,/order/<ID>/status,GET,0,status,102,403,401,25,0,0,2.088272,2025-11-05T23:10:59.210096
5e8bd4c5424f,/order/404/status,/order/<ID>/status,GET,0,status,102,404,401,25,0,0,2.09518,2025-11-05T23:11:01.407977
b2bd43c76681,/order/405/status,/order/<ID>/status,GET,0,status,102,405,401,25,0,0,2.124587,2025-11-05T23:11:03.639099
8ee008ed0f41,/order/999/status,/order/<ID>/status,GET,0,status,102,999,401,25,0,0,2.095109,2025-11-05T23:11:05.839478
5bd1946914ae,/order/1000/status,/order/<ID>/status,GET,0,status,102,1000,401,25,0,0,2.07514,2025-11-05T23:11:08.017104
8568c134e145,/order/1001/status,/order/<ID>/status,GET,0,status,102,1001,401,25,0,0,2.107653,2025-11-05T23:11:10.232106
25017e55f4d3,/order/-1/status,/order/-<ID>/status,GET,0,status,102,-1,401,25,0,0,2.086315,2025-11-05T23:11:12.425388
6051adc0b970,/order/0/status,/order/<ID>/status,GET,0,status,102,0,401,25,0,0,2.127798,2025-11-05T23:11:14.656506
d3583e8faaf4,/order/abc/status,/order/abc/status,GET,0,status,102,abc,401,25,0,0,2.094752,2025-11-05T23:11:16.857156
afea1fcbe7f7,/order/xyz/status,/order/xyz/status,GET,0,status,102,xyz,401,25,0,0,2.095679,2025-11-05T23:11:19.055510
433337d03335,/order/../../../etc/passwd/status,/order/../../../etc/passwd/status,GET,0,status,102,../../../etc/passwd,404,31,0,0,2.066689,2025-11-05T23:11:21.227952
eba4c42bd963,/order/' OR '1'='1/status,/order/' OR '<ID>'='<ID>/status,GET,0,status,102,' OR '1'='1,401,25,0,0,2.076751,2025-11-05T23:11:23.406876
32f0a94053bd,/document?doc_id=101,/document?doc_id=<ID>,GET,0,doc_id,102,101,404,31,0,0,2.082946,2025-11-05T23:11:25.594089
0e472b1dd1e8,/document?doc_id=103,/document?doc_id=<ID>,GET,0,doc_id,102,103,404,31,0,0,2.102754,2025-11-05T23:11:27.801962
3633e7b68b85,/document?doc_id=104,/document?doc_id=<ID>,GET,0,doc_id,102,104,404,31,0,0,2.109906,2025-11-05T23:11:30.019216
cb98f0c1f285,/document?doc_id=105,/document?doc_id=<ID>,GET,0,doc_id,102,105,404,31,0,0,2.0908,2025-11-05T23:11:32.214968
dd054d4b0a48,/document?doc_id=201,/document?doc_id=<ID>,GET,0,doc_id,102,201,200,104,0,0,2.129149,2025-11-05T23:11:34.450270
1aeaa5334376,/document?doc_id=203,/document?doc_id=<ID>,GET,0,doc_id,102,203,200,104,0,0,2.078624,2025-11-05T23:11:36.630827
2a1ba1bf864b,/document?doc_id=204,/document?doc_id=<ID>,GET,0,doc_id,102,204,404,31,0,0,2.126859,2025-11-05T23:11:38.861151
fefce7457718,/document?doc_id=205,/document?doc_id=<ID>,GET,0,doc_id,102,205,404,31,0,0,2.089263,2025-11-05T23:11:41.053760
df39c6994129,/document?doc_id=301,/document?doc_id=<ID>,GET,0,doc_id,102,301,200,85,0,0,2.119557,2025-11-05T23:11:43.278966
ff601cfa34e1,/document?doc_id=303,/document?doc_id=<ID>,GET,0,doc_id,102,303,200,84,0,0,2.098263,2025-11-05T23:11:45.480725
e2470a1de2e9,/document?doc_id=304,/document?doc_id=<ID>,GET,0,doc_id,102,304,404,31,0,0,2.095966,2025-11-05T23:11:47.683608
338abfa53770,/document?doc_id=305,/document?doc_id=<ID>,GET,0,doc_id,102,305,404,31,0,0,2.124217,2025-11-05T23:11:49.911147
f9fa086953ba,/document?doc_id=401,/document?doc_id=<ID>,GET,0,doc_id,102,401,404,31,0,0,2.093278,2025-11-05T23:11:52.110874
cfa4748f96da,/document?doc_id=402,/document?doc_id=<ID>,GET,0,doc_id,102,402,404,31,0,0,2.088471,2025-11-05T23:11:54.306445
b5b2940ca458,/document?doc_id=403,/document?doc_id=<ID>,GET,0,doc_id,102,403,404,31,0,0,2.092655,2025-11-05T23:11:56.501719
6dade594045e,/document?doc_id=404,/document?doc_id=<ID>,GET,0,doc_id,102,404,404,31,0,0,2.082896,2025-11-05T23:11:58.689301
01de41db3ecb,/document?doc_id=405,/document?doc_id=<ID>,GET,0,doc_id,102,405,404,31,0,0,2.088718,2025-11-05T23:12:00.881305
5dc657c36664,/document?doc_id=999,/document?doc_id=<ID>,GET,0,doc_id,102,999,404,31,0,0,2.117463,2025-11-05T23:12:03.102189
fa5e4586f857,/document?doc_id=1000,/document?doc_id=<ID>,GET,0,doc_id,102,1000,404,31,0,0,2.100622,2025-11-05T23:12:05.305679
068688070921,/document?doc_id=1001,/document?doc_id=<ID>,GET,0,doc_id,102,1001,404,31,0,0,2.077799,2025-11-05T23:12:07.485866
98119eb16a5a,/document?doc_id=-1,/document?doc_id=-<ID>,GET,0,doc_id,102,-1,404,31,0,0,2.085507,2025-11-05T23:12:09.674763
74c00047fe74,/document?doc_id=0,/document?doc_id=<ID>,GET,0,doc_id,102,0,404,31,0,0,2.07791,2025-11-05T23:12:11.854584
d83166205bb1,/document?doc_id=abc,/document?doc_id=abc,GET,0,doc_id,102,abc,404,31,0,0,2.074551,2025-11-05T23:12:14.032430
549e19fd1cae,/document?doc_id=xyz,/document?doc_id=xyz,GET,0,doc_id,102,xyz,404,31,0,0,2.078673,2025-11-05T23:12:16.214670
e03f5bad382f,/document?doc_id=../../../etc/passwd,/document?doc_id=../../../etc/passwd,GET,0,doc_id,102,../../../etc/passwd,404,31,0,0,2.069233,2025-11-05T23:12:18.386782
e6cf88601fab,/document?doc_id=' OR '1'='1,/document?doc_id=' OR '<ID>'='<ID>,GET,0,doc_id,102,' OR '1'='1,404,31,0,0,2.127376,2025-11-05T23:12:20.617423
b8f72438d3da,/api/account/101/balance,/api/account/<ID>/balance,POST,1,balance,102,101,405,153,0,0,2.087737,2025-11-05T23:12:22.811224
6879bd667358,/api/account/103/balance,/api/account/<ID>/balance,GET,0,balance,102,103,401,25,0,0,2.090064,2025-11-05T23:12:25.004198
194159663dee,/api/account/104/balance,/api/account/<ID>/balance,POST,1,balance,102,104,405,153,0,0,2.060277,2025-11-05T23:12:27.166981
c6f30f273fda,/api/account/105/balance,/api/account/<ID>/balance,GET,0,balance,102,105,401,25,0,0,2.070462,2025-11-05T23:12:29.342773
037cd827477b,/api/account/201/balance,/api/account/<ID>/balance,POST,1,balance,102,201,405,153,0,0,2.071696,2025-11-05T23:12:31.517119
44e9a311e412,/api/account/203/balance,/api/account/<ID>/balance,POST,1,balance,102,203,405,153,0,0,2.042238,2025-11-05T23:12:33.661137
e4ad7a2720ee,/api/account/204/balance,/api/account/<ID>/balance,GET,0,balance,102,204,401,25,0,0,2.066207,2025-11-05T23:12:35.830257
dd64ab12f059,/api/account/205/balance,/api/account/<ID>/balance,POST,1,balance,102,205,405,153,0,0,2.066427,2025-11-05T23:12:38.000157
d87155b64e43,/api/account/301/balance,/api/account/<ID>/balance,GET,0,balance,102,301,401,25,0,0,2.096473,2025-11-05T23:12:40.199289
0cc36cc6136a,/api/account/303/balance,/api/account/<ID>/balance,GET,0,balance,102,303,401,25,0,0,2.09969,2025-11-05T23:12:42.405468
63ecfa4ad1d1,/api/account/304/balance,/api/account/<ID>/balance,POST,1,balance,102,304,405,153,0,0,2.079982,2025-11-05T23:12:44.588302
45b5f8676468,/api/account/305/balance,/api/account/<ID>/balance,POST,1,balance,102,305,405,153,0,0,2.08745,2025-11-05T23:12:46.779060
5f915be153ce,/api/account/401/balance,/api/account/<ID>/balance,GET,0,balance,102,401,401,25,0,0,2.060472,2025-11-05T23:12:48.944696
47c96a22bb37,/api/account/402/balance,/api/account/<ID>/balance,POST,1,balance,102,402,405,153,0,0,2.046964,2025-11-05T23:12:51.094631
2340002401c4,/api/account/403/balance,/api/account/<ID>/balance,GET,0,balance,102,403,401,25,0,0,2.0808,2025-11-05T23:12:53.286180
e77398c9942a,/api/account/404/balance,/api/account/<ID>/balance,GET,0,balance,102,404,401,25,0,0,2.059618,2025-11-05T23:12:55.449851
1cbcdfbb972a,/api/account/405/balance,/api/account/<ID>/balance,GET,0,balance,102,405,401,25,0,0,2.070843,2025-11-05T23:12:57.623329
fcf0d2e35bf2,/api/account/999/balance,/api/account/<ID>/balance,POST,1,balance,102,999,405,153,0,0,2.033233,2025-11-05T23:12:59.762064
7db1acad0f35,/api/account/1000/balance,/api/account/<ID>/balance,GET,0,balance,102,1000,401,25,0,0,2.09388,2025-11-05T23:13:01.958636
f911e6708eab,/api/account/1001/balance,/api/account/<ID>/balance,POST,1,balance,102,1001,405,153,0,0,2.049246,2025-11-05T23:13:04.111009
71ddd2176e3b,/api/account/-1/balance,/api/account/-<ID>/balance,POST,1,balance,102,-1,405,153,0,0,2.050123,2025-11-05T23:13:06.265376
ca87db47a00d,/api/account/0/balance,/api/account/<ID>/balance,GET,0,balance,102,0,401,25,0,0,2.075767,2025-11-05T23:13:08.444053
054cd3853b06,/api/account/abc/balance,/api/account/abc/balance,POST,1,balance,102,abc,405,153,0,0,2.051859,2025-11-05T23:13:10.599999
9649d22ca637,/api/account/xyz/balance,/api/account/xyz/balance,POST,1,balance,102,xyz,405,153,0,0,2.071274,2025-11-05T23:13:12.778215
59f8139a2d0e,/api/account/../../../etc/passwd/balance,/api/account/../../../etc/passwd/balance,POST,1,balance,102,../../../etc/passwd,404,31,0,0,2.071863,2025-11-05T23:13:14.952553
d25844413bac,/api/account/' OR '1'='1/balance,/api/account/' OR '<ID>'='<ID>/balance,POST,1,balance,102,' OR '1'='1,405,153,0,0,2.075269,2025-11-05T23:13:17.133169
058beab387fb,/settings?user_id=101,/settings?user_id=<ID>,GET,0,user_id,102,101,401,25,0,0,2.11898,2025-11-05T23:13:19.354361
bdd8a93188ef,/settings?user_id=103,/settings?user_id=<ID>,GET,0,user_id,102,103,401,25,0,0,2.110686,2025-11-05T23:13:21.567836
31b5b60b3a2e,/settings?user_id=104,/settings?user_id=<ID>,GET,0,user_id,102,104,401,25,0,0,2.102894,2025-11-05T23:13:23.774756
1a5260b45dd4,/settings?user_id=105,/settings?user_id=<ID>,GET,0,user_id,102,105,401,25,0,0,2.066166,2025-11-05T23:13:25.944172
a343e5d9eecc,/settings?user_id=201,/settings?user_id=<ID>,GET,0,user_id,102,201,401,25,0,0,2.102388,2025-11-05T23:13:28.148864
e62dd89cd186,/settings?user_id=203,/settings?user_id=<ID>,GET,0,user_id,102,203,401,25,0,0,2.095676,2025-11-05T23:13:30.346744
b9f0eb32015e,/settings?user_id=204,/settings?user_id=<ID>,GET,0,user_id,102,204,401,25,0,0,2.080471,2025-11-05T23:13:32.530834
b085b1c498ba,/settings?user_id=205,/settings?user_id=<ID>,GET,0,user_id,102,205,401,25,0,0,2.095473,2025-11-05T23:13:34.736136
3e2e7a8b8df8,/settings?user_id=301,/settings?user_id=<ID>,GET,0,user_id,102,301,401,25,0,0,2.080131,2025-11-05T23:13:36.920537
41b12ce2478b,/settings?user_id=303,/settings?user_id=<ID>,GET,0,user_id,102,303,401,25,0,0,2.081787,2025-11-05T23:13:39.108480
781bde48366e,/settings?user_id=304,/settings?user_id=<ID>,GET,0,user_id,102,304,401,25,0,0,2.099614,2025-11-05T23:13:41.311491
4429daf86d46,/settings?user_id=305,/settings?user_id=<ID>,GET,0,user_id,102,305,401,25,0,0,2.092318,2025-11-05T23:13:43.509461
3a6dbb776ac4,/settings?user_id=401,/settings?user_id=<ID>,GET,0,user_id,102,401,401,25,0,0,2.07436,2025-11-05T23:13:45.686730
ab673c217749,/settings?user_id=402,/settings?user_id=<ID>,GET,0,user_id,102,402,401,25,0,0,2.072009,2025-11-05T23:13:47.861641
544d4e010677,/settings?user_id=403,/settings?user_id=<ID>,GET,0,user_id,102,403,401,25,0,0,2.106807,2025-11-05T23:13:50.070181
4e54ed2ddd59,/settings?user_id=404,/settings?user_id=<ID>,GET,0,user_id,102,404,401,25,0,0,2.104875,2025-11-05T23:13:52.277236
80274959c8b3,/settings?user_id=405,/settings?user_id=<ID>,GET,0,user_id,102,405,401,25,0,0,2.051655,2025-11-05T23:13:54.431131
a37eb0280de9,/settings?user_id=999,/settings?user_id=<ID>,GET,0,user_id,102,999,401,25,0,0,2.116554,2025-11-05T23:13:56.654473
00cca988158e,/settings?user_id=1000,/settings?user_id=<ID>,GET,0,user_id,102,1000,401,25,0,0,2.122032,2025-11-05T23:13:58.880382
f7c258aae474,/settings?user_id=1001,/settings?user_id=<ID>,GET,0,user_id,102,1001,401,25,0,0,2.08509,2025-11-05T23:14:01.068969
0d054ccc2f78,/settings?user_id=-1,/settings?user_id=-<ID>,GET,0,user_id,102,-1,401,25,0,0,2.105868,2025-11-05T23:14:03.281893
9c2eda569b8a,/settings?user_id=0,/settings?user_id=<ID>,GET,0,user_id,102,0,401,25,0,0,2.109549,2025-11-05T23:14:05.494632
b482bb52ce6b,/settings?user_id=abc,/settings?user_id=abc,GET,0,user_id,102,abc,401,25,0,0,2.093091,2025-11-05T23:14:07.689651
d7b63344865b,/settings?user_id=xyz,/settings?user_id=xyz,GET,0,user_id,102,xyz,401,25,0,0,2.105624,2025-11-05T23:14:09.898346
73ed7118ab2d,/settings?user_id=../../../etc/passwd,/settings?user_id=../../../etc/passwd,GET,0,user_id,102,../../../etc/passwd,401,25,0,0,2.114715,2025-11-05T23:14:12.116372
b93ab582bb40,/settings?user_id=' OR '1'='1,/settings?user_id=' OR '<ID>'='<ID>,GET,0,user_id,102,' OR '1'='1,401,25,0,0,2.073989,2025-11-05T23:14:14.293814
a7cdb5578b3d,/messages/101/view,/messages/<ID>/view,GET,0,view,102,101,401,25,0,0,2.138604,2025-11-05T23:14:16.536424
87812aaa06f6,/messages/103/view,/messages/<ID>/view,GET,0,view,102,103,401,25,0,0,2.1095,2025-11-05T23:14:18.747906
a6c61c7c1efc,/messages/104/view,/messages/<ID>/view,GET,0,view,102,104,401,25,0,0,2.118031,2025-11-05T23:14:20.967884
ce0d4d091026,/messages/105/view,/messages/<ID>/view,GET,0,view,102,105,401,25,0,0,2.097787,2025-11-05T23:14:23.167423
124d82e7262e,/messages/201/view,/messages/<ID>/view,GET,0,view,102,201,401,25,0,0,2.110704,2025-11-05T23:14:25.379903
96aa5859dd1c,/messages/203/view,/messages/<ID>/view,GET,0,view,102,203,401,25,0,0,2.101825,2025-11-05T23:14:27.584704
9b1c2bf42ff7,/messages/204/view,/messages/<ID>/view,GET,0,view,102,204,401,25,0,0,2.084393,2025-11-05T23:14:29.772752
8caa4ae4bb0a,/messages/205/view,/messages/<ID>/view,GET,0,view,102,205,401,25,0,0,2.094068,2025-11-05T23:14:31.971734
4b1cc68271f7,/messages/301/view,/messages/<ID>/view,GET,0,view,102,301,401,25,0,0,2.087117,2025-11-05T23:14:34.164451
2d21b58da27e,/messages/303/view,/messages/<ID>/view,GET,0,view,102,303,401,25,0,0,2.119107,2025-11-05T23:14:36.386652
534468d7a8ad,/messages/304/view,/messages/<ID>/view,GET,0,view,102,304,401,25,0,0,2.09597,2025-11-05T23:14:38.587956
0d6887c91a63,/messages/305/view,/messages/<ID>/view,GET,0,view,102,305,401,25,0,0,2.11184,2025-11-05T23:14:40.803596
9da07fe05315,/messages/401/view,/messages/<ID>/view,GET,0,view,102,401,401,25,0,0,2.050916,2025-11-05T23:14:42.958765
465d1192743f,/messages/402/view,/messages/<ID>/view,GET,0,view,102,402,401,25,0,0,2.106481,2025-11-05T23:14:45.167325
0fe1e88313ce,/messages/403/view,/messages/<ID>/view,GET,0,view,102,403,401,25,0,0,2.084404,2025-11-05T23:14:47.357848
18ea22b95524,/messages/404/view,/messages/<ID>/view,GET,0,view,102,404,401,25,0,0,2.086778,2025-11-05T23:14:49.547970
44577892cf0d,/messages/405/view,/messages/<ID>/view,GET,0,view,102,405,401,25,0,0,2.075947,2025-11-05T23:14:51.731956
7a93b412c09a,/messages/999/view,/messages/<ID>/view,GET,0,view,102,999,401,25,0,0,2.111095,2025-11-05T23:14:53.951117
be71d042b994,/messages/1000/view,/messages/<ID>/view,GET,0,view,102,1000,401,25,0,0,2.080949,2025-11-05T23:14:56.133864
bd32f4641d18,/messages/1001/view,/messages/<ID>/view,GET,0,view,102,1001,401,25,0,0,2.115226,2025-11-05T23:14:58.351348
342d16960c11,/messages/-1/view,/messages/-<ID>/view,GET,0,view,102,-1,401,25,0,0,2.097821,2025-11-05T23:15:00.551000
3132c6348ffc,/messages/0/view,/messages/<ID>/view,GET,0,view,102,0,401,25,0,0,2.082438,2025-11-05T23:15:02.738340
918d1548b312,/messages/abc/view,/messages/abc/view,GET,0,view,102,abc,401,25,0,0,2.072578,2025-11-05T23:15:04.913500
edb17ebf5303,/messages/xyz/view,/messages/xyz/view,GET,0,view,102,xyz,401,25,0,0,2.113037,2025-11-05T23:15:07.129082
f3b6c88999c0,/messages/../../../etc/passwd/view,/messages/../../../etc/passwd/view,GET,0,view,102,../../../etc/passwd,404,31,0,0,2.077025,2025-11-05T23:15:09.308462
78f8e7dcd284,/messages/' OR '1'='1/view,/messages/' OR '<ID>'='<ID>/view,GET,0,view,102,' OR '1'='1,401,25,0,0,2.11252,2025-11-05T23:15:11.523825
080251342849,/report?report_id=101,/report?report_id=<ID>,GET,0,report_id,102,101,200,186,0,0,2.086124,2025-11-05T23:15:13.713187
89c0149a558d,/report?report_id=103,/report?report_id=<ID>,GET,0,report_id,102,103,200,187,0,0,2.109792,2025-11-05T23:15:15.927642
20ce8de7766f,/report?report_id=104,/report?report_id=<ID>,GET,0,report_id,102,104,404,29,0,0,2.108997,2025-11-05T23:15:18.139313
e6331a415274,/report?report_id=105,/report?report_id=<ID>,GET,0,report_id,102,105,404,29,0,0,2.097321,2025-11-05T23:15:20.344297
15ec81926a5b,/report?report_id=201,/report?report_id=<ID>,GET,0,report_id,102,201,404,29,0,0,2.102796,2025-11-05T23:15:22.553247
99a39aa2e1f1,/report?report_id=203,/report?report_id=<ID>,GET,0,report_id,102,203,404,29,0,0,2.073998,2025-11-05T23:15:24.729444
269e2a108a6f,/report?report_id=204,/report?report_id=<ID>,GET,0,report_id,102,204,404,29,0,0,2.107955,2025-11-05T23:15:26.943584
039f6627f084,/report?report_id=205,/report?report_id=<ID>,GET,0,report_id,102,205,404,29,0,0,2.108135,2025-11-05T23:15:29.154337
e624fb126ae7,/report?report_id=301,/report?report_id=<ID>,GET,0,report_id,102,301,404,29,0,0,2.063744,2025-11-05T23:15:31.320605
f36c568cb1fb,/report?report_id=303,/report?report_id=<ID>,GET,0,report_id,102,303,404,29,0,0,2.074041,2025-11-05T23:15:33.497104
a395c787940d,/report?report_id=304,/report?report_id=<ID>,GET,0,report_id,102,304,404,29,0,0,2.093704,2025-11-05T23:15:35.692874
