request_id,user_id,target_id,endpoint,method,status_code,response_length,response_time,sensitive_data_found,is_unauthorized,endpoint_pattern,has_placeholder,endpoint_path,param_key_count,param_type_pattern,has_numeric_param,has_uuid_param,has_alphanumeric_param,self_access,id_difference,param_change_rate,user_target_diversity,endpoint_user_diversity,param_deviation_score,status_code_category,is_success,is_unauthorized,is_forbidden,is_not_found,response_length_log,response_length_category,response_time_log,is_slow_response,has_sensitive_data,sensitive_success_combo,method_risk_score,is_read_method,is_write_method,is_delete_method,hour_of_day,day_of_week,is_weekend,is_business_hours,endpoint_path_encoded,param_type_pattern_encoded,method_encoded,status_200,status_401,status_404,status_405,method_x_self_access,method_x_success,success_x_sensitive,forbidden_x_self,large_id_diff_x_success,status_code_normalized,response_length_normalized,response_time_normalized,id_difference_normalized,response_length_log_normalized,response_time_log_normalized,method_risk_score_normalized,hour_of_day_normalized,method_x_self_access_normalized
db074a4110a7,101,302,/messages/302/view,GET,401,25,2.077608,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,201.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1241526718806956,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.4881630028406218,-0.012996631680668318,-0.579504646141257,-0.4854219700761403,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
5614aecb83d9,101,303,/messages/303/view,GET,401,25,2.10035,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1315150083438175,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.6093386937068163,-0.009130966873084918,-0.579504646141257,0.6112201439309057,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
6f9acfb0f42d,101,304,/messages/304/view,GET,401,25,2.079978,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.12492245410283,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.3737896398638649,-0.005265302065501518,-0.579504646141257,-0.3707605976117027,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
c6f859616bd6,101,305,/messages/305/view,GET,401,25,2.076893,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,204.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.123920321604624,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.5226680469454252,-0.0013996372579181166,-0.579504646141257,-0.5200312410891517,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
2f31074dd5f3,101,401,/messages/401/view,GET,401,25,2.125106,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1394682026130947,1,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,1.8040336193830246,0.3697041842700884,-0.579504646141257,1.7958723016062041,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
0cca2a7643c1,101,402,/messages/402/view,GET,401,25,2.068367,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1211454982544005,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.9341226008441026,0.37356984907767177,-0.579504646141257,-0.9333495076513668,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
d7bc488d1a05,101,403,/messages/403/view,GET,401,25,2.082239,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.125656280938679,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.2646764864079866,0.37743551388525515,-0.579504646141257,-0.2614548878534582,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
156e57a8a437,101,404,/messages/404/view,GET,401,25,2.082435,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,303.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1257198690538222,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.2552177610310124,0.3813011786928386,-0.579504646141257,-0.2519832472451225,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
7788b32d2654,101,405,/messages/405/view,GET,401,25,2.085625,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,304.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1267542300309903,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.10127217964035412,0.38516684350042196,-0.579504646141257,-0.0979120750934678,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
9314e5d67324,101,999,/messages/999/view,GET,401,25,2.079354,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,898.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1247198347271785,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.40390313290079205,2.681371739204962,-0.579504646141257,-0.4009413617707743,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
ead074a3cb54,101,1000,/messages/1000/view,GET,401,25,2.075154,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,899.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1233549813052677,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.6065901052646656,2.6852374040125455,-0.579504646141257,-0.6042403755296991,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b8fe1de548cb,101,1001,/messages/1001/view,GET,401,25,2.079208,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,900.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.124672421061447,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.4109489181305829,2.689103068820129,-0.579504646141257,-0.40800376959214296,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
d99fd17fe199,101,-1,/messages/-1/view,GET,401,25,2.087526,0,0,/messages/-1/view,0,/messages/-1/view,0,none,0,0,0,0,102.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1273701229712703,0,0,0,1,1,0,0,23,2,0,0,15,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.009532195244221702,-0.395697447631425,-0.579504646141257,-0.006172973055166856,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
01ff91c6d850,101,0,/messages/0/view,GET,401,25,2.096832,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1303796534751367,0,0,0,1,1,0,0,23,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.4395642249505932,-0.3995631124390084,-0.579504646141257,0.4421056285084043,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
821e28cab4e1,101,abc,/messages/abc/view,GET,401,25,2.095376,0,0,/messages/abc/view,0,/messages/abc/view,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1299093850258748,0,0,0,1,1,0,0,23,2,0,0,18,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.3692994078644441,-0.7938609228125153,-0.579504646141257,0.3720577314946478,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b63d1e2d06a6,101,xyz,/messages/xyz/view,GET,401,25,2.096382,0,0,/messages/xyz/view,0,/messages/xyz/view,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.130234333129096,0,0,0,1,1,0,0,23,2,0,0,19,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.41784776362590015,-0.7938609228125153,-0.579504646141257,0.4204597267911291,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
23f3d1808380,101,../../../etc/passwd,/messages/../../../etc/passwd/view,GET,404,31,2.076132,0,0,/messages/../../../etc/passwd/view,0,/messages/../../../etc/passwd/view,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1236729635965286,0,0,0,1,1,0,0,23,2,0,0,16,1,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.5593929959856528,-0.7938609228125153,-0.23480008126296797,-0.5568759588323822,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
9090ea7eaae2,101,' OR '1'='1,/messages/' OR '1'='1/view,GET,401,25,2.081629,0,0,/messages/' OR '1'='1/view,0,/messages/' OR '1'='1/view,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1254583532731315,0,0,0,1,1,0,0,23,2,0,0,14,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.29411435620369214,-0.7938609228125153,-0.579504646141257,-0.2909368077105198,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
e6a026d01dfb,101,102,/report?report_id=102,GET,200,187,2.105158,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,1.0,0,29,2,0,success,1,0,0,0,5.236441962829949,small,1.1330645997590874,1,0,0,1,1,0,0,23,2,0,0,27,2,0,True,False,False,False,0,1,0,0,0,-3.885366668328318,3.2067143677449357,0.8413670182604943,-0.7861295931973484,2.7047699882271474,0.8420364362860311,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
ff2234458e0a,101,103,/report?report_id=103,GET,200,187,2.090856,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,2.0,0,29,2,0,success,1,0,0,0,5.236441962829949,small,1.1284480751996853,0,0,0,1,1,0,0,23,2,0,0,27,2,0,True,False,False,False,0,1,0,0,0,-3.885366668328318,3.2067143677449357,0.1511696185585671,-0.7822639283897651,2.7047699882271474,0.15439124680750008,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
4f0348b2d3a6,101,104,/report?report_id=104,GET,404,29,2.130717,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.141262051801166,1,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,2.0748137627005736,-0.7783982635821817,-0.3419412433945987,2.0630715223522524,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
3f176cb279b0,101,105,/report?report_id=105,GET,404,29,2.058297,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,4.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1178582250929634,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-1.420088746487954,-0.7745325987745982,-0.3419412433945987,-1.4229987116960747,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
828f59b4b7a3,101,202,/report?report_id=202,GET,404,29,2.094437,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.129605983289117,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.32398439190024464,-0.3995631124390084,-0.3419412433945987,0.3268651321536502,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
8c9bff56bf45,101,203,/report?report_id=203,GET,404,29,2.073987,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.122975416089895,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.6629081283000632,-0.395697447631425,-0.3419412433945987,-0.6607777536127,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
a9a40a6aa210,101,204,/report?report_id=204,GET,404,29,2.138982,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1438985435330853,1,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,2.4736727690309,-0.3918317828238416,-0.3419412433945987,2.4557848791699644,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
1a3362326f3f,101,205,/report?report_id=205,GET,404,29,2.114022,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,104.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.135915138255187,1,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,1.269133047554156,-0.3879661180162582,-0.3419412433945987,1.2666327010831615,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
818b4c45f743,101,302,/report?report_id=302,GET,404,29,2.102241,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,201.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1321247535482288,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.7005960900734863,-0.012996631680668318,-0.3419412433945987,0.7020435222593397,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b9a2ac9cfba7,101,303,/report?report_id=303,GET,404,29,2.07845,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1244262235610893,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.4475290907619589,-0.009130966873084918,-0.3419412433945987,-0.4446756262245842,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
d7ce3f259a4c,101,304,/report?report_id=304,GET,404,29,2.080448,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.125075040953451,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.3511080024802899,-0.005265302065501518,-0.3419412433945987,-0.3480323282270073,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
d55878a18c74,101,305,/report?report_id=305,GET,404,29,2.11195,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,204.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1352495393490258,1,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,1.1691408078546626,-0.0013996372579181166,-0.3419412433945987,1.1674897462359264,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
ab30d81295af,101,401,/report?report_id=401,GET,404,29,2.094243,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.129543288174791,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.31462218412915005,0.3697041842700884,-0.3419412433945987,0.31752650669736454,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
9af8c82a3e47,101,402,/report?report_id=402,GET,404,29,2.081858,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1255326618585493,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.2830630903295649,0.37356984907767177,-0.3419412433945987,-0.2798683208776202,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
37a8e3d1981b,101,403,/report?report_id=403,GET,404,29,2.076243,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1237090472227744,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.5540362688588946,0.37743551388525515,-0.3419412433945987,-0.5515011943991749,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
ee39cc4ccd5f,101,404,/report?report_id=404,GET,404,29,2.099718,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,303.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.131311139611349,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.5788391302463493,0.3813011786928386,-0.3419412433945987,0.5808532843240526,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
847cac027ce5,101,405,/report?report_id=405,GET,404,29,2.055674,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,304.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1170001902213795,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-1.5466715866095004,0.38516684350042196,-0.3419412433945987,-1.550805581183604,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
cfbfdcf0fedf,101,999,/report?report_id=999,GET,404,29,2.089804,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,898.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.128107658477148,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.10040135786170838,2.681371739204962,-0.3419412433945987,0.10368515423530109,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
8b3459e77e8d,101,1000,/report?report_id=1000,GET,404,29,2.106185,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,899.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1333952850905393,1,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.8909288088837614,2.6852374040125455,-0.3419412433945987,0.8912930089475907,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
a9f701bc9dd5,101,1001,/report?report_id=1001,GET,404,29,2.079442,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,900.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1247484117412592,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.39965635824174595,2.689103068820129,-0.3419412433945987,-0.39668472975043734,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
4db91a1f4d6b,101,-1,/report?report_id=-1,GET,404,29,2.084573,0,0,/report?{},1,/report?,1,alphanumeric,0,0,1,0,102.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.126413236108204,0,0,0,1,1,0,0,23,2,0,0,27,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.15204044033721284,-0.395697447631425,-0.3419412433945987,-0.14870414337519364,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
29a192d0a02b,101,0,/report?report_id=0,GET,404,29,2.101165,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1317778473451556,0,0,0,1,1,0,0,23,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.6486696181059864,-0.3995631124390084,-0.3419412433945987,0.6503708020833536,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
5b1a0972d72f,101,abc,/report?report_id=abc,GET,404,29,2.094551,0,0,/report?{},1,/report?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1296428229145978,0,0,0,1,1,0,0,23,2,0,0,27,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.329485895435833,-0.7938609228125153,-0.3419412433945987,0.33235250494201773,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
856d8b3a7f4a,101,xyz,/report?report_id=xyz,GET,404,29,2.114923,0,0,/report?{},1,/report?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.136204432832771,1,0,0,1,1,0,0,23,2,0,0,27,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,1.3126142290065141,-0.7938609228125153,-0.3419412433945987,1.3097239967229994,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
ac2064ddf0e6,101,../../../etc/passwd,/report?report_id=../../../etc/passwd,GET,404,29,2.122345,0,0,/report?{},1,/report?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.138584322073735,1,0,0,1,1,0,0,23,2,0,0,27,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,1.6707910644552484,-0.7938609228125153,-0.3419412433945987,1.6642156423285053,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
962a56dcf444,101,' OR '1'='1,/report?report_id=' OR '1'='1,GET,404,29,2.094391,0,0,/report?{},1,/report?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.129591117792774,0,0,0,1,1,0,0,23,2,0,0,27,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.3217644869648205,-0.7938609228125153,-0.3419412433945987,0.32465087185503355,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
3120b240c25e,102,101,/user/profile?user_id=101,GET,200,155,2.056345,1,1,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,1.0,0,29,2,0,success,1,0,0,0,5.049856007249537,small,1.1172197576025331,0,1,1,1,1,0,0,23,2,0,0,29,2,0,True,False,False,False,0,1,1,0,0,-3.885366668328318,2.477647818692507,-1.51428992983422,-0.7861295931973484,2.3950164369222913,-1.5181003607360783,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
c2d1f097fc06,102,103,/user/profile?user_id=103,GET,200,160,2.121083,1,1,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,1.0,0,29,2,0,success,1,0,0,0,5.081404364984463,small,1.1381800569753988,1,1,1,1,1,0,0,23,2,0,0,29,2,0,True,False,False,False,0,1,1,0,0,-3.885366668328318,2.5915644669819486,1.609888455140194,-0.7861295931973484,2.4473902386686817,1.6039991425421407,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
537673c05ea5,102,104,/user/profile?user_id=104,GET,404,27,2.122967,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,2.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1387835114823848,1,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,1.7008080398862746,-0.7822639283897651,-0.4564771252155258,1.6938855026077255,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
4294e00eb5a0,102,105,/user/profile?user_id=105,GET,404,27,2.100954,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1317098060837478,0,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.6384870106848616,-0.7783982635821817,-0.4564771252155258,0.6402358519729211,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
58ab225a65a8,102,201,/user/profile?user_id=201,GET,404,27,2.096985,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,99.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.130429057582501,0,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.44694782180099485,-0.4072944420541752,-0.4564771252155258,0.4494645185852017,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
4a4383ccbb3e,102,203,/user/profile?user_id=203,GET,404,27,2.112471,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1354169444783437,1,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,1.1942836441883715,-0.3995631124390084,-0.4564771252155258,1.1924252427091422,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
c0287b7b43af,102,204,/user/profile?user_id=204,GET,404,27,2.080827,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1251980674375726,0,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-0.33281791616459117,-0.395697447631425,-0.4564771252155258,-0.3297071641569018,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
4d3e407ad184,102,205,/user/profile?user_id=205,GET,404,27,2.087877,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1274837997630127,0,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.007406644589055187,-0.3918317828238416,-0.4564771252155258,0.010759526272244285,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
7f94d8834fa5,102,301,/user/profile?user_id=301,GET,404,27,2.096091,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,199.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1301403480603798,0,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.4038044519692476,-0.02072796129583512,-0.4564771252155258,0.4064603687125651,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
41572d8d6832,102,303,/user/profile?user_id=303,GET,404,27,2.099065,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,201.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1311004530935551,0,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.5473261319240497,-0.012996631680668318,-0.4564771252155258,0.549470895129575,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
9fafd6d34fad,102,304,/user/profile?user_id=304,GET,404,27,2.128235,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.140468947738345,1,0,0,1,1,0,0,23,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,1.955035413794108,-0.009130966873084918,-0.4564771252155258,1.9449362917177548,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
