user_id,target_id,endpoint,parameter,url,method,status_code,response_length,sensitive_data_found,has_auth_header,self_access,is_unauthorized
110,89,/admin/user/,id=89,http://localhost/admin/user/89,GET,404,139,0,0,0,0
112,112,/orders/,id=112,http://localhost/orders/112,GET,200,2279,1,1,1,0
199,199,/account//settings,id=199,http://localhost/account/199/settings,GET,404,194,1,1,1,0
22,22,/api/v1/accounts/,id=22,http://localhost/api/v1/accounts/22,GET,200,2681,0,1,1,0
176,176,/admin/user/,id=176,http://localhost/admin/user/176,GET,404,114,1,1,1,0
59,59,/documents//view,id=59,http://localhost/documents/59/view,POST,200,2156,0,1,1,0
133,138,/user/profile,id=138,http://localhost/user/profile,GET,200,1478,1,0,0,1
153,40,/api/v1/accounts/,id=40,http://localhost/api/v1/accounts/40,GET,200,2091,0,1,0,1
182,182,/account//settings,id=182,http://localhost/account/182/settings,POST,200,2803,0,1,1,0
91,81,/admin/user/,id=81,http://localhost/admin/user/81,GET,200,2088,0,1,0,1
14,112,/account//settings,id=112,http://localhost/account/112/settings,GET,200,2263,1,0,0,1
130,130,/api/v1/accounts/,id=130,http://localhost/api/v1/accounts/130,GET,404,173,0,1,1,0
97,97,/api/v1/accounts/,id=97,http://localhost/api/v1/accounts/97,GET,200,881,0,1,1,0
140,140,/api/v1/accounts/,id=140,http://localhost/api/v1/accounts/140,GET,404,98,1,1,1,0
126,47,/documents//view,id=47,http://localhost/documents/47/view,GET,200,2762,1,0,0,1
188,61,/documents//view,id=61,http://localhost/documents/61/view,GET,200,2637,1,1,0,1
200,200,/api/v1/accounts/,id=200,http://localhost/api/v1/accounts/200,POST,200,963,0,1,1,0
100,100,/admin/user/,id=100,http://localhost/admin/user/100,POST,200,1073,0,1,1,0
62,168,/user/profile,id=168,http://localhost/user/profile,GET,200,755,0,1,0,1
144,144,/admin/user/,id=144,http://localhost/admin/user/144,GET,200,2401,0,1,1,0
136,136,/documents//view,id=136,http://localhost/documents/136/view,GET,200,969,0,1,1,0
8,121,/user/profile,id=121,http://localhost/user/profile,GET,200,620,1,0,0,1
84,4,/account//settings,id=4,http://localhost/account/4/settings,GET,200,2794,0,0,0,1
150,150,/documents//view,id=150,http://localhost/documents/150/view,POST,200,2427,1,1,1,0
59,59,/orders/,id=59,http://localhost/orders/59,GET,200,2132,0,1,1,0
192,192,/account//settings,id=192,http://localhost/account/192/settings,GET,200,2988,0,1,1,0
20,30,/account//settings,id=30,http://localhost/account/30/settings,GET,403,111,0,1,0,0
157,157,/documents//view,id=157,http://localhost/documents/157/view,POST,200,1055,0,1,1,0
197,141,/documents//view,id=141,http://localhost/documents/141/view,GET,200,2253,1,1,0,1
21,21,/api/v1/accounts/,id=21,http://localhost/api/v1/accounts/21,GET,404,98,1,1,1,0
153,60,/orders/,id=60,http://localhost/orders/60,GET,200,1871,1,0,0,1
9,19,/api/users/,id=19,http://localhost/api/users/19,GET,200,1426,1,1,0,1
63,19,/documents//view,id=19,http://localhost/documents/19/view,GET,200,1724,0,0,0,1
52,134,/profile?id=,id=134,http://localhost/profile?id=134,GET,200,794,0,0,0,1
117,1,/profile?id=,id=1,http://localhost/profile?id=1,GET,200,476,1,1,0,1
111,111,/account//settings,id=111,http://localhost/account/111/settings,POST,200,914,0,1,1,0
110,80,/admin/user/,id=80,http://localhost/admin/user/80,GET,200,939,1,0,0,1
101,106,/admin/user/,id=106,http://localhost/admin/user/106,GET,200,1132,1,1,0,1
1,1,/api/users/,id=1,http://localhost/api/users/1,POST,200,1967,0,1,1,0
46,46,/admin/user/,id=46,http://localhost/admin/user/46,GET,200,2904,1,1,1,0
198,198,/user/profile,id=198,http://localhost/user/profile,GET,200,1373,0,1,1,0
168,90,/user/profile,id=90,http://localhost/user/profile,GET,200,532,1,1,0,1
84,127,/user/profile,id=127,http://localhost/user/profile,GET,200,969,1,0,0,1
185,185,/api/v1/accounts/,id=185,http://localhost/api/v1/accounts/185,GET,200,2018,0,1,1,0
46,46,/profile?id=,id=46,http://localhost/profile?id=46,GET,200,2511,0,1,1,0
58,58,/orders/,id=58,http://localhost/orders/58,GET,404,112,0,1,1,0
70,176,/admin/user/,id=176,http://localhost/admin/user/176,GET,403,118,0,1,0,0
158,114,/account//settings,id=114,http://localhost/account/114/settings,GET,200,1356,1,0,0,1
97,97,/documents//view,id=97,http://localhost/documents/97/view,GET,200,1475,0,1,1,0
120,12,/api/users/,id=12,http://localhost/api/users/12,GET,200,1679,1,0,0,1
105,105,/documents//view,id=105,http://localhost/documents/105/view,GET,404,177,0,1,1,0
151,151,/documents//view,id=151,http://localhost/documents/151/view,GET,200,1713,1,1,1,0
169,169,/account//settings,id=169,http://localhost/account/169/settings,POST,200,802,0,1,1,0
41,41,/api/v1/accounts/,id=41,http://localhost/api/v1/accounts/41,GET,200,2276,0,1,1,0
174,174,/user/profile,id=174,http://localhost/user/profile,GET,200,1910,0,1,1,0
120,120,/account//settings,id=120,http://localhost/account/120/settings,GET,200,2924,0,1,1,0
32,60,/profile?id=,id=60,http://localhost/profile?id=60,GET,404,121,0,1,0,0
199,199,/orders/,id=199,http://localhost/orders/199,GET,200,2179,1,1,1,0
176,91,/admin/user/,id=91,http://localhost/admin/user/91,GET,200,1367,1,1,0,1
88,102,/user/profile,id=102,http://localhost/user/profile,GET,200,1194,0,1,0,1
68,38,/profile?id=,id=38,http://localhost/profile?id=38,GET,200,2238,1,1,0,1
98,98,/documents//view,id=98,http://localhost/documents/98/view,GET,200,729,1,1,1,0
177,177,/api/users/,id=177,http://localhost/api/users/177,GET,404,161,1,1,1,0
142,46,/api/v1/accounts/,id=46,http://localhost/api/v1/accounts/46,GET,200,1295,1,1,0,1
69,69,/user/profile,id=69,http://localhost/user/profile,GET,200,896,1,1,1,0
18,18,/api/users/,id=18,http://localhost/api/users/18,GET,200,2833,1,1,1,0
91,91,/orders/,id=91,http://localhost/orders/91,GET,200,1060,0,1,1,0
18,18,/profile?id=,id=18,http://localhost/profile?id=18,POST,200,1740,1,1,1,0
71,71,/admin/user/,id=71,http://localhost/admin/user/71,POST,200,1007,0,1,1,0
128,128,/admin/user/,id=128,http://localhost/admin/user/128,GET,200,2238,1,1,1,0
21,193,/account//settings,id=193,http://localhost/account/193/settings,GET,200,2007,1,0,0,1
113,113,/api/v1/accounts/,id=113,http://localhost/api/v1/accounts/113,GET,404,61,0,1,1,0
85,85,/admin/user/,id=85,http://localhost/admin/user/85,GET,200,1460,1,1,1,0
176,176,/orders/,id=176,http://localhost/orders/176,GET,200,636,1,1,1,0
37,4,/account//settings,id=4,http://localhost/account/4/settings,GET,404,145,0,1,0,0
50,50,/admin/user/,id=50,http://localhost/admin/user/50,GET,200,1185,0,1,1,0
18,18,/documents//view,id=18,http://localhost/documents/18/view,GET,200,2878,0,1,1,0
70,52,/admin/user/,id=52,http://localhost/admin/user/52,GET,200,2729,1,0,0,1
70,18,/api/v1/accounts/,id=18,http://localhost/api/v1/accounts/18,GET,404,103,0,1,0,0
30,128,/orders/,id=128,http://localhost/orders/128,GET,200,1230,1,1,0,1
83,55,/user/profile,id=55,http://localhost/user/profile,GET,200,1774,1,0,0,1
22,22,/admin/user/,id=22,http://localhost/admin/user/22,GET,200,2728,0,1,1,0
4,4,/admin/user/,id=4,http://localhost/admin/user/4,GET,200,1291,1,1,1,0
138,138,/documents//view,id=138,http://localhost/documents/138/view,POST,200,2135,0,1,1,0
83,178,/account//settings,id=178,http://localhost/account/178/settings,GET,200,906,1,0,0,1
21,21,/admin/user/,id=21,http://localhost/admin/user/21,POST,200,2462,1,1,1,0
126,126,/admin/user/,id=126,http://localhost/admin/user/126,GET,200,2152,1,1,1,0
100,96,/account//settings,id=96,http://localhost/account/96/settings,GET,200,1195,1,1,0,1
122,120,/documents//view,id=120,http://localhost/documents/120/view,GET,200,953,1,0,0,1
38,38,/documents//view,id=38,http://localhost/documents/38/view,GET,200,1126,0,1,1,0
117,117,/admin/user/,id=117,http://localhost/admin/user/117,POST,200,1132,0,1,1,0
177,177,/orders/,id=177,http://localhost/orders/177,GET,200,1735,0,1,1,0
52,52,/orders/,id=52,http://localhost/orders/52,GET,200,1970,0,1,1,0
200,200,/user/profile,id=200,http://localhost/user/profile,GET,200,958,0,1,1,0
185,185,/profile?id=,id=185,http://localhost/profile?id=185,POST,200,1513,0,1,1,0
199,181,/profile?id=,id=181,http://localhost/profile?id=181,GET,200,887,1,0,0,1
128,197,/account//settings,id=197,http://localhost/account/197/settings,GET,404,131,0,0,0,0
127,144,/api/v1/accounts/,id=144,http://localhost/api/v1/accounts/144,GET,403,53,0,0,0,0
30,30,/profile?id=,id=30,http://localhost/profile?id=30,POST,200,2741,1,1,1,0
178,171,/admin/user/,id=171,http://localhost/admin/user/171,GET,200,703,1,1,0,1
31,31,/api/v1/accounts/,id=31,http://localhost/api/v1/accounts/31,GET,200,2558,0,1,1,0
110,110,/profile?id=,id=110,http://localhost/profile?id=110,GET,200,1342,1,1,1,0
146,88,/orders/,id=88,http://localhost/orders/88,GET,200,719,1,1,0,1
164,164,/profile?id=,id=164,http://localhost/profile?id=164,GET,200,585,0,1,1,0
90,90,/admin/user/,id=90,http://localhost/admin/user/90,GET,200,2851,1,1,1,0
38,46,/user/profile,id=46,http://localhost/user/profile,GET,200,1667,1,1,0,1
161,31,/orders/,id=31,http://localhost/orders/31,GET,200,2098,0,1,0,1
192,192,/user/profile,id=192,http://localhost/user/profile,GET,200,781,0,1,1,0
141,72,/orders/,id=72,http://localhost/orders/72,GET,200,1007,1,0,0,1
170,170,/api/users/,id=170,http://localhost/api/users/170,GET,200,2172,0,1,1,0
11,63,/profile?id=,id=63,http://localhost/profile?id=63,GET,200,560,0,1,0,1
185,185,/api/v1/accounts/,id=185,http://localhost/api/v1/accounts/185,POST,200,2854,1,1,1,0
28,28,/account//settings,id=28,http://localhost/account/28/settings,GET,200,1073,0,1,1,0
107,107,/user/profile,id=107,http://localhost/user/profile,GET,200,2095,0,1,1,0
164,164,/admin/user/,id=164,http://localhost/admin/user/164,POST,200,2904,1,1,1,0
77,3,/profile?id=,id=3,http://localhost/profile?id=3,GET,200,1347,0,0,0,1
68,68,/admin/user/,id=68,http://localhost/admin/user/68,POST,200,1845,0,1,1,0
157,157,/api/users/,id=157,http://localhost/api/users/157,POST,200,2857,1,1,1,0
90,108,/user/profile,id=108,http://localhost/user/profile,GET,200,1186,1,0,0,1
147,147,/orders/,id=147,http://localhost/orders/147,GET,200,1346,1,1,1,0
109,109,/api/users/,id=109,http://localhost/api/users/109,GET,200,632,0,1,1,0
38,38,/api/v1/accounts/,id=38,http://localhost/api/v1/accounts/38,GET,404,174,1,1,1,0
92,92,/orders/,id=92,http://localhost/orders/92,GET,404,117,1,1,1,0
112,112,/documents//view,id=112,http://localhost/documents/112/view,GET,404,153,0,1,1,0
97,97,/admin/user/,id=97,http://localhost/admin/user/97,GET,200,2656,1,1,1,0
31,31,/user/profile,id=31,http://localhost/user/profile,GET,200,1614,0,1,1,0
111,35,/documents//view,id=35,http://localhost/documents/35/view,GET,404,174,0,0,0,0
43,43,/orders/,id=43,http://localhost/orders/43,GET,200,2234,1,1,1,0
4,4,/documents//view,id=4,http://localhost/documents/4/view,POST,200,1895,1,1,1,0
5,5,/api/users/,id=5,http://localhost/api/users/5,POST,200,2782,0,1,1,0
45,182,/documents//view,id=182,http://localhost/documents/182/view,GET,403,145,0,0,0,0
151,8,/api/v1/accounts/,id=8,http://localhost/api/v1/accounts/8,GET,200,676,1,1,0,1
141,141,/orders/,id=141,http://localhost/orders/141,GET,200,1072,1,1,1,0
121,121,/api/v1/accounts/,id=121,http://localhost/api/v1/accounts/121,GET,404,175,0,1,1,0
43,102,/api/users/,id=102,http://localhost/api/users/102,GET,200,2338,1,0,0,1
182,31,/api/users/,id=31,http://localhost/api/users/31,GET,200,932,0,1,0,1
79,135,/user/profile,id=135,http://localhost/user/profile,GET,200,2713,1,0,0,1
180,180,/api/v1/accounts/,id=180,http://localhost/api/v1/accounts/180,GET,200,1583,0,1,1,0
14,14,/documents//view,id=14,http://localhost/documents/14/view,GET,200,2510,1,1,1,0
154,154,/documents//view,id=154,http://localhost/documents/154/view,GET,200,1735,1,1,1,0
50,9,/orders/,id=9,http://localhost/orders/9,GET,200,547,1,1,0,1
47,136,/user/profile,id=136,http://localhost/user/profile,GET,200,745,1,0,0,1
144,144,/profile?id=,id=144,http://localhost/profile?id=144,GET,200,1469,0,1,1,0
188,188,/admin/user/,id=188,http://localhost/admin/user/188,GET,200,2675,1,1,1,0
7,198,/profile?id=,id=198,http://localhost/profile?id=198,GET,200,740,1,0,0,1
1,181,/admin/user/,id=181,http://localhost/admin/user/181,GET,200,1555,1,0,0,1
52,52,/documents//view,id=52,http://localhost/documents/52/view,GET,200,1526,1,1,1,0
30,181,/api/v1/accounts/,id=181,http://localhost/api/v1/accounts/181,GET,200,749,1,1,0,1
182,75,/orders/,id=75,http://localhost/orders/75,GET,200,498,1,1,0,1
146,146,/profile?id=,id=146,http://localhost/profile?id=146,GET,404,133,1,1,1,0
104,104,/orders/,id=104,http://localhost/orders/104,GET,200,2847,0,1,1,0
97,97,/user/profile,id=97,http://localhost/user/profile,GET,200,2906,0,1,1,0
155,155,/account//settings,id=155,http://localhost/account/155/settings,GET,200,827,0,1,1,0
134,134,/api/users/,id=134,http://localhost/api/users/134,GET,200,717,0,1,1,0
160,160,/api/users/,id=160,http://localhost/api/users/160,GET,200,2572,1,1,1,0
144,144,/api/v1/accounts/,id=144,http://localhost/api/v1/accounts/144,GET,200,2121,1,1,1,0
102,26,/account//settings,id=26,http://localhost/account/26/settings,GET,200,1441,1,1,0,1
130,130,/profile?id=,id=130,http://localhost/profile?id=130,GET,200,968,0,1,1,0
93,93,/api/v1/accounts/,id=93,http://localhost/api/v1/accounts/93,GET,200,2637,0,1,1,0
88,88,/documents//view,id=88,http://localhost/documents/88/view,GET,200,1878,1,1,1,0
186,186,/api/users/,id=186,http://localhost/api/users/186,GET,200,2370,0,1,1,0
66,4,/api/users/,id=4,http://localhost/api/users/4,GET,200,1019,1,1,0,1
109,109,/documents//view,id=109,http://localhost/documents/109/view,GET,404,83,0,1,1,0
52,52,/user/profile,id=52,http://localhost/user/profile,GET,200,2611,0,1,1,0
139,42,/documents//view,id=42,http://localhost/documents/42/view,GET,403,53,0,1,0,0
57,57,/documents//view,id=57,http://localhost/documents/57/view,GET,200,2702,1,1,1,0
61,111,/profile?id=,id=111,http://localhost/profile?id=111,GET,200,1967,1,1,0,1
155,166,/profile?id=,id=166,http://localhost/profile?id=166,GET,200,2222,1,1,0,1
94,150,/orders/,id=150,http://localhost/orders/150,GET,200,1630,1,0,0,1
159,159,/api/users/,id=159,http://localhost/api/users/159,GET,200,2345,0,1,1,0
103,103,/user/profile,id=103,http://localhost/user/profile,GET,200,1682,1,1,1,0
181,181,/documents//view,id=181,http://localhost/documents/181/view,GET,200,1708,0,1,1,0
85,54,/orders/,id=54,http://localhost/orders/54,GET,200,2543,1,1,0,1
68,68,/orders/,id=68,http://localhost/orders/68,GET,200,1198,0,1,1,0
62,62,/profile?id=,id=62,http://localhost/profile?id=62,GET,200,2182,1,1,1,0
41,41,/orders/,id=41,http://localhost/orders/41,GET,200,1141,1,1,1,0
109,136,/profile?id=,id=136,http://localhost/profile?id=136,GET,404,75,0,1,0,0
200,200,/user/profile,id=200,http://localhost/user/profile,GET,200,1322,0,1,1,0
51,51,/documents//view,id=51,http://localhost/documents/51/view,GET,200,576,0,1,1,0
110,110,/documents//view,id=110,http://localhost/documents/110/view,GET,200,2892,0,1,1,0
40,40,/documents//view,id=40,http://localhost/documents/40/view,GET,200,1904,1,1,1,0
197,60,/api/users/,id=60,http://localhost/api/users/60,GET,200,2627,1,1,0,1
57,68,/api/users/,id=68,http://localhost/api/users/68,GET,200,1381,1,1,0,1
98,98,/api/v1/accounts/,id=98,http://localhost/api/v1/accounts/98,POST,200,2708,1,1,1,0
161,35,/user/profile,id=35,http://localhost/user/profile,GET,403,144,0,0,0,0
31,31,/account//settings,id=31,http://localhost/account/31/settings,POST,200,1695,0,1,1,0
39,39,/profile?id=,id=39,http://localhost/profile?id=39,POST,200,855,0,1,1,0
167,167,/account//settings,id=167,http://localhost/account/167/settings,GET,200,1942,0,1,1,0
111,111,/account//settings,id=111,http://localhost/account/111/settings,POST,404,125,0,1,1,0
18,128,/user/profile,id=128,http://localhost/user/profile,GET,403,98,0,1,0,0
124,129,/account//settings,id=129,http://localhost/account/129/settings,GET,200,2380,1,1,0,1
50,50,/orders/,id=50,http://localhost/orders/50,GET,200,1421,0,1,1,0
138,138,/documents//view,id=138,http://localhost/documents/138/view,GET,200,2280,1,1,1,0
101,101,/documents//view,id=101,http://localhost/documents/101/view,GET,200,2028,0,1,1,0
141,141,/api/users/,id=141,http://localhost/api/users/141,GET,200,2714,0,1,1,0
18,136,/account//settings,id=136,http://localhost/account/136/settings,GET,200,1478,1,1,0,1
101,101,/admin/user/,id=101,http://localhost/admin/user/101,GET,200,1456,1,1,1,0
49,135,/api/v1/accounts/,id=135,http://localhost/api/v1/accounts/135,GET,200,1031,0,1,0,1
159,86,/user/profile,id=86,http://localhost/user/profile,GET,404,63,0,0,0,0
78,78,/documents//view,id=78,http://localhost/documents/78/view,POST,200,1184,0,1,1,0
41,128,/api/users/,id=128,http://localhost/api/users/128,GET,200,1786,1,0,0,1
147,147,/profile?id=,id=147,http://localhost/profile?id=147,GET,200,1803,0,1,1,0
174,170,/api/v1/accounts/,id=170,http://localhost/api/v1/accounts/170,GET,200,2617,1,0,0,1
161,19,/profile?id=,id=19,http://localhost/profile?id=19,GET,404,185,0,0,0,0
110,104,/user/profile,id=104,http://localhost/user/profile,GET,200,1958,1,1,0,1
117,117,/documents//view,id=117,http://localhost/documents/117/view,POST,200,2776,0,1,1,0
164,164,/admin/user/,id=164,http://localhost/admin/user/164,GET,200,2431,1,1,1,0
52,52,/account//settings,id=52,http://localhost/account/52/settings,GET,404,173,0,1,1,0
189,9,/orders/,id=9,http://localhost/orders/9,GET,200,784,1,0,0,1
168,166,/admin/user/,id=166,http://localhost/admin/user/166,GET,404,185,0,1,0,0
121,182,/documents//view,id=182,http://localhost/documents/182/view,GET,404,144,0,0,0,0
33,187,/orders/,id=187,http://localhost/orders/187,GET,200,727,1,0,0,1
166,42,/documents//view,id=42,http://localhost/documents/42/view,GET,403,101,0,0,0,0
146,146,/account//settings,id=146,http://localhost/account/146/settings,GET,200,921,0,1,1,0
137,137,/profile?id=,id=137,http://localhost/profile?id=137,GET,200,2498,0,1,1,0
24,24,/documents//view,id=24,http://localhost/documents/24/view,GET,200,2368,0,1,1,0
140,140,/orders/,id=140,http://localhost/orders/140,GET,200,1226,0,1,1,0
84,129,/orders/,id=129,http://localhost/orders/129,GET,200,2009,1,1,0,1
133,133,/account//settings,id=133,http://localhost/account/133/settings,GET,200,1821,0,1,1,0
123,123,/profile?id=,id=123,http://localhost/profile?id=123,GET,200,740,0,1,1,0
65,142,/profile?id=,id=142,http://localhost/profile?id=142,GET,404,142,0,0,0,0
3,3,/account//settings,id=3,http://localhost/account/3/settings,GET,404,196,0,1,1,0
81,125,/api/users/,id=125,http://localhost/api/users/125,GET,200,2450,1,1,0,1
78,78,/documents//view,id=78,http://localhost/documents/78/view,GET,200,902,0,1,1,0
58,142,/profile?id=,id=142,http://localhost/profile?id=142,GET,404,159,0,0,0,0
115,180,/account//settings,id=180,http://localhost/account/180/settings,GET,200,2482,1,1,0,1
135,164,/documents//view,id=164,http://localhost/documents/164/view,GET,200,2372,0,0,0,1
41,41,/profile?id=,id=41,http://localhost/profile?id=41,GET,200,2940,0,1,1,0
161,161,/orders/,id=161,http://localhost/orders/161,POST,200,1420,0,1,1,0
90,90,/documents//view,id=90,http://localhost/documents/90/view,GET,200,2724,0,1,1,0
128,128,/user/profile,id=128,http://localhost/user/profile,GET,200,1693,0,1,1,0
52,50,/documents//view,id=50,http://localhost/documents/50/view,GET,200,1707,1,1,0,1
172,196,/account//settings,id=196,http://localhost/account/196/settings,GET,403,130,0,0,0,0
93,93,/api/users/,id=93,http://localhost/api/users/93,POST,200,677,0,1,1,0
46,46,/documents//view,id=46,http://localhost/documents/46/view,GET,200,1018,1,1,1,0
94,112,/orders/,id=112,http://localhost/orders/112,GET,404,69,0,0,0,0
48,100,/api/v1/accounts/,id=100,http://localhost/api/v1/accounts/100,GET,200,1070,1,0,0,1
75,75,/api/v1/accounts/,id=75,http://localhost/api/v1/accounts/75,GET,200,1048,0,1,1,0
168,168,/api/users/,id=168,http://localhost/api/users/168,POST,200,1645,1,1,1,0
101,101,/api/v1/accounts/,id=101,http://localhost/api/v1/accounts/101,GET,200,1945,1,1,1,0
142,142,/api/v1/accounts/,id=142,http://localhost/api/v1/accounts/142,GET,200,1694,0,1,1,0
15,15,/api/v1/accounts/,id=15,http://localhost/api/v1/accounts/15,GET,200,2371,0,1,1,0
31,71,/account//settings,id=71,http://localhost/account/71/settings,GET,200,1088,0,1,0,1
120,133,/api/users/,id=133,http://localhost/api/users/133,GET,200,762,1,0,0,1
186,144,/admin/user/,id=144,http://localhost/admin/user/144,GET,200,1532,1,0,0,1
28,32,/documents//view,id=32,http://localhost/documents/32/view,GET,404,177,0,0,0,0
147,147,/profile?id=,id=147,http://localhost/profile?id=147,POST,200,2067,0,1,1,0
194,194,/api/v1/accounts/,id=194,http://localhost/api/v1/accounts/194,GET,200,1337,0,1,1,0
102,102,/account//settings,id=102,http://localhost/account/102/settings,GET,200,797,1,1,1,0
19,19,/user/profile,id=19,http://localhost/user/profile,GET,200,1040,0,1,1,0
178,178,/documents//view,id=178,http://localhost/documents/178/view,GET,404,64,1,1,1,0
14,166,/admin/user/,id=166,http://localhost/admin/user/166,GET,200,2180,1,1,0,1
70,70,/account//settings,id=70,http://localhost/account/70/settings,GET,200,2473,0,1,1,0
36,36,/api/v1/accounts/,id=36,http://localhost/api/v1/accounts/36,GET,200,949,1,1,1,0
67,67,/account//settings,id=67,http://localhost/account/67/settings,GET,200,2352,0,1,1,0
140,140,/documents//view,id=140,http://localhost/documents/140/view,GET,200,2771,1,1,1,0
169,169,/documents//view,id=169,http://localhost/documents/169/view,POST,200,627,1,1,1,0
42,42,/api/users/,id=42,http://localhost/api/users/42,GET,200,2477,0,1,1,0
17,17,/orders/,id=17,http://localhost/orders/17,POST,200,876,0,1,1,0
117,131,/profile?id=,id=131,http://localhost/profile?id=131,GET,200,2243,1,1,0,1
199,84,/account//settings,id=84,http://localhost/account/84/settings,GET,200,802,0,0,0,1
83,105,/admin/user/,id=105,http://localhost/admin/user/105,GET,200,2543,1,0,0,1
121,162,/api/users/,id=162,http://localhost/api/users/162,GET,200,2608,1,1,0,1
109,109,/profile?id=,id=109,http://localhost/profile?id=109,GET,200,2702,0,1,1,0
57,33,/account//settings,id=33,http://localhost/account/33/settings,GET,403,89,0,0,0,0
120,120,/account//settings,id=120,http://localhost/account/120/settings,GET,404,151,0,1,1,0
126,168,/user/profile,id=168,http://localhost/user/profile,GET,200,587,1,0,0,1
141,96,/orders/,id=96,http://localhost/orders/96,GET,200,2696,1,1,0,1
53,186,/user/profile,id=186,http://localhost/user/profile,GET,200,2539,1,0,0,1
18,18,/api/v1/accounts/,id=18,http://localhost/api/v1/accounts/18,POST,200,1625,0,1,1,0
55,55,/orders/,id=55,http://localhost/orders/55,GET,200,2029,0,1,1,0
36,36,/orders/,id=36,http://localhost/orders/36,POST,404,191,0,1,1,0
194,165,/profile?id=,id=165,http://localhost/profile?id=165,GET,404,171,0,1,0,0
47,47,/admin/user/,id=47,http://localhost/admin/user/47,GET,200,2213,0,1,1,0
152,22,/api/users/,id=22,http://localhost/api/users/22,GET,404,79,0,1,0,0
165,165,/profile?id=,id=165,http://localhost/profile?id=165,GET,200,2172,1,1,1,0
83,83,/api/v1/accounts/,id=83,http://localhost/api/v1/accounts/83,GET,200,2345,1,1,1,0
103,103,/user/profile,id=103,http://localhost/user/profile,GET,200,2099,1,1,1,0
57,57,/orders/,id=57,http://localhost/orders/57,GET,200,1702,1,1,1,0
198,63,/admin/user/,id=63,http://localhost/admin/user/63,GET,200,2279,0,1,0,1
148,128,/orders/,id=128,http://localhost/orders/128,GET,404,118,0,1,0,0
79,79,/documents//view,id=79,http://localhost/documents/79/view,GET,200,2536,0,1,1,0
167,167,/account//settings,id=167,http://localhost/account/167/settings,POST,200,1372,0,1,1,0
82,18,/api/users/,id=18,http://localhost/api/users/18,GET,200,996,1,0,0,1
145,187,/user/profile,id=187,http://localhost/user/profile,GET,403,96,0,1,0,0
166,166,/account//settings,id=166,http://localhost/account/166/settings,GET,200,1535,1,1,1,0
120,120,/user/profile,id=120,http://localhost/user/profile,GET,404,136,0,1,1,0
199,16,/profile?id=,id=16,http://localhost/profile?id=16,GET,200,646,1,1,0,1
58,160,/api/users/,id=160,http://localhost/api/users/160,GET,403,125,0,1,0,0
71,71,/admin/user/,id=71,http://localhost/admin/user/71,POST,200,2673,1,1,1,0
42,187,/profile?id=,id=187,http://localhost/profile?id=187,GET,404,85,0,0,0,0
107,46,/api/v1/accounts/,id=46,http://localhost/api/v1/accounts/46,GET,403,53,0,0,0,0
127,62,/api/users/,id=62,http://localhost/api/users/62,GET,403,138,0,1,0,0
130,130,/account//settings,id=130,http://localhost/account/130/settings,POST,404,195,1,1,1,0
195,110,/api/users/,id=110,http://localhost/api/users/110,GET,200,951,1,0,0,1
36,165,/profile?id=,id=165,http://localhost/profile?id=165,GET,200,2143,0,0,0,1
38,62,/account//settings,id=62,http://localhost/account/62/settings,GET,404,161,0,1,0,0
91,73,/api/v1/accounts/,id=73,http://localhost/api/v1/accounts/73,GET,403,129,0,0,0,0
73,167,/documents//view,id=167,http://localhost/documents/167/view,GET,200,680,1,0,0,1
177,177,/api/users/,id=177,http://localhost/api/users/177,GET,404,62,1,1,1,0
62,62,/api/v1/accounts/,id=62,http://localhost/api/v1/accounts/62,GET,200,1540,0,1,1,0
5,5,/profile?id=,id=5,http://localhost/profile?id=5,GET,200,759,0,1,1,0
72,38,/admin/user/,id=38,http://localhost/admin/user/38,GET,404,144,0,1,0,0
114,114,/admin/user/,id=114,http://localhost/admin/user/114,GET,200,2237,0,1,1,0
65,11,/api/v1/accounts/,id=11,http://localhost/api/v1/accounts/11,GET,200,2689,1,1,0,1
93,93,/profile?id=,id=93,http://localhost/profile?id=93,POST,200,690,1,1,1,0
76,120,/api/users/,id=120,http://localhost/api/users/120,GET,200,1532,1,1,0,1
58,39,/admin/user/,id=39,http://localhost/admin/user/39,GET,200,962,0,0,0,1
133,196,/user/profile,id=196,http://localhost/user/profile,GET,200,2200,1,1,0,1
173,73,/account//settings,id=73,http://localhost/account/73/settings,GET,200,2771,0,1,0,1
6,166,/user/profile,id=166,http://localhost/user/profile,GET,403,138,0,0,0,0
117,117,/user/profile,id=117,http://localhost/user/profile,GET,200,1132,1,1,1,0
91,58,/account//settings,id=58,http://localhost/account/58/settings,GET,200,430,1,1,0,1
134,87,/account//settings,id=87,http://localhost/account/87/settings,GET,200,443,1,0,0,1
179,179,/user/profile,id=179,http://localhost/user/profile,GET,200,1842,1,1,1,0
191,191,/admin/user/,id=191,http://localhost/admin/user/191,GET,200,1609,0,1,1,0
91,91,/api/users/,id=91,http://localhost/api/users/91,GET,200,654,1,1,1,0
117,132,/api/v1/accounts/,id=132,http://localhost/api/v1/accounts/132,GET,200,1757,1,1,0,1
192,168,/user/profile,id=168,http://localhost/user/profile,GET,200,1966,1,0,0,1
70,70,/api/v1/accounts/,id=70,http://localhost/api/v1/accounts/70,POST,200,2926,1,1,1,0
111,111,/api/users/,id=111,http://localhost/api/users/111,GET,404,106,0,1,1,0
93,93,/api/users/,id=93,http://localhost/api/users/93,GET,200,1954,1,1,1,0
